case,dri,source,stage,permutation
Aargau,0.1251799647738021,permutation,0,632
Aargau,0.17138005181390348,permutation,0,633
Aargau,0.0728765432494698,permutation,0,634
Aargau,0.28235045680366255,permutation,0,635
Aargau,0.07011997765280809,permutation,0,636
Aargau,0.014473403794911688,permutation,0,637
Aargau,0.24969074373465605,permutation,0,638
Aargau,0.1379110311491234,permutation,0,639
Aargau,0.1209448928601784,permutation,0,640
Aargau,0.17585120229172868,permutation,0,641
Aargau,0.20418017847810344,permutation,0,642
Aargau,0.03268390526517462,permutation,0,643
Aargau,0.2812056931878506,permutation,0,644
Aargau,0.13032671595683265,permutation,0,645
Aargau,0.1868526715011205,permutation,0,646
Aargau,0.28477569561644245,permutation,0,647
Aargau,0.06661451224673542,permutation,0,648
Aargau,0.30499604320408413,permutation,0,649
Aargau,0.007581172119527357,permutation,0,650
Aargau,0.010240228507317983,permutation,0,651
Aargau,0.3982805798180584,permutation,0,652
Aargau,-0.006651709923138127,permutation,0,653
Aargau,0.3616273354083943,permutation,0,654
Aargau,-0.04558458911692054,permutation,0,655
Aargau,0.3516590934800059,permutation,0,656
Aargau,0.25473961258709843,permutation,0,657
Aargau,0.020408793958852423,permutation,0,658
Aargau,0.06309749063254788,permutation,0,659
Aargau,0.20025056596706303,permutation,0,660
Aargau,0.19203079963716396,permutation,0,661
Aargau,0.08456968720090496,permutation,0,662
Aargau,0.38434797556268685,permutation,0,663
Aargau,-0.016329304234572684,permutation,0,664
Aargau,0.03643863391448998,permutation,0,665
Aargau,0.310326911809752,permutation,0,666
Aargau,0.18611763239493984,permutation,0,667
Aargau,0.1745535987091189,permutation,0,668
Aargau,0.07950062948699022,permutation,0,669
Aargau,0.2788686458782901,permutation,0,670
Aargau,0.05959959572558038,permutation,0,671
Aargau,0.29230057718894376,permutation,0,672
Aargau,-0.07268354992907866,permutation,0,673
Aargau,0.3952120627662745,permutation,0,674
Aargau,0.1959594867219696,permutation,0,675
Aargau,0.10193295118202106,permutation,0,676
Aargau,-0.02774391768175566,permutation,0,677
Aargau,0.39345655973964244,permutation,0,678
Aargau,0.12634195687468552,permutation,0,679
Aargau,0.1943947661748675,permutation,0,680
Aargau,0.06125532065965711,permutation,0,681
Aargau,0.29657960903463243,permutation,0,682
Aargau,0.02001202532382984,permutation,0,683
Aargau,0.28388513889210065,permutation,0,684
Aargau,0.21895479526099537,permutation,0,685
Aargau,0.07393490198963604,permutation,0,686
Aargau,0.34885351104496065,permutation,0,687
Aargau,0.04589325113767595,permutation,0,688
Aargau,0.29954728635822025,permutation,0,689
Aargau,0.08400428568880725,permutation,0,690
Aargau,0.4048325190690396,permutation,0,691
Aargau,-0.052626191134117595,permutation,0,692
Aargau,0.4139945673819718,permutation,0,693
Aargau,-0.06597072941905113,permutation,0,694
Aargau,0.3027691841175135,permutation,0,695
Aargau,-0.052402113393701044,permutation,0,696
Aargau,0.2564475345635233,permutation,0,697
Aargau,0.08342340387025104,permutation,0,698
Aargau,0.12746643356578913,permutation,0,699
Aargau,0.209659019965043,permutation,0,700
Aargau,0.3235254858210681,permutation,0,701
Aargau,0.031223136442098065,permutation,0,702
Aargau,0.09841262000578044,permutation,0,703
Aargau,0.18318120459442233,permutation,0,704
Aargau,0.332437708394429,permutation,0,705
Aargau,0.028953969383801903,permutation,0,706
Aargau,0.1374578200544072,permutation,0,707
Aargau,0.19373785789461806,permutation,0,708
Aargau,0.24960191769410733,permutation,0,709
Aargau,0.08923588788688308,permutation,0,710
Aargau,0.07365888380503827,permutation,0,711
Aargau,0.18248730933517732,permutation,0,712
Aargau,0.3759081853235504,permutation,0,713
Aargau,0.01103867795890845,permutation,0,714
Aargau,0.2501074494716291,permutation,0,715
Aargau,0.07808599428968854,permutation,0,716
Aargau,0.03418879281579956,permutation,0,717
Aargau,0.26647916535535576,permutation,0,718
Aargau,0.35330948215330205,permutation,0,719
Aargau,-0.021667698669986968,permutation,0,720
Aargau,0.03608520996911779,permutation,0,721
Aargau,0.3686540045966473,permutation,0,722
Aargau,0.05415908955010962,permutation,0,723
Aargau,0.20168722102267345,permutation,0,724
Aargau,0.026539436415583983,permutation,0,725
Aargau,0.35151288816672555,permutation,0,726
Aargau,0.2790415175025156,permutation,0,727
Aargau,0.0637353150971276,permutation,0,728
Aargau,0.10499494973264523,permutation,0,729
Aargau,0.2877803380310422,permutation,0,730
Aargau,0.08157253652418284,permutation,0,731
Aargau,0.2680788821054809,permutation,0,732
Aargau,-0.06206588110859412,permutation,0,733
Aargau,0.3695653413840325,permutation,0,734
Aargau,-0.08687591377558168,permutation,0,735
Aargau,0.43933209674964147,permutation,0,736
Aargau,-0.04733259770036213,permutation,0,737
Aargau,0.4226483035581552,permutation,0,738
Aargau,-0.013153038072600709,permutation,0,739
Aargau,0.2699237442620217,permutation,0,740
Aargau,0.24594347444932163,permutation,0,741
Aargau,0.022758990115546274,permutation,0,742
Aargau,0.141566731407049,permutation,0,743
Aargau,0.1515284455947168,permutation,0,744
Aargau,0.20412642968070283,permutation,0,745
Aargau,0.09730195755220317,permutation,0,746
Aargau,0.20796406093173214,permutation,0,747
Aargau,0.13128791218373204,permutation,0,748
Aargau,0.09860250890436806,permutation,0,749
Aargau,0.17930740229113806,permutation,0,750
Aargau,0.07795596987724052,permutation,0,751
Aargau,0.27866707650308786,permutation,0,752
Aargau,0.09995303935277389,permutation,0,753
Aargau,0.36151209976879306,permutation,0,754
Aargau,0.21557726217215167,permutation,0,755
Aargau,0.10549163414009133,permutation,0,756
Aargau,0.1751181070611887,permutation,0,757
Aargau,0.14581846019503564,permutation,0,758
Aargau,0.24930503192897246,permutation,0,759
Aargau,0.03442736801654789,permutation,0,760
Aargau,0.18351140478382666,permutation,0,761
Aargau,0.1352785117727946,permutation,0,762
Aargau,0.13128227782508906,permutation,0,763
Aargau,0.19022271050650374,permutation,0,764
Aargau,0.147129851018986,permutation,0,765
Aargau,0.16786531186049447,permutation,0,766
Aargau,0.35398538519098977,permutation,0,767
Aargau,3.813380358743679e-4,permutation,0,768
Aargau,0.3093422668703867,permutation,0,769
Aargau,0.014897080708351718,permutation,0,770
Aargau,0.06386354589318666,permutation,0,771
Aargau,0.2483447059780215,permutation,0,772
Aargau,0.18866414244346408,permutation,0,773
Aargau,0.1389050061185726,permutation,0,774
Aargau,0.1521812104360425,permutation,0,775
Aargau,0.09424111152341674,permutation,0,776
Aargau,0.20618880519274296,permutation,0,777
Aargau,0.07340301124234516,permutation,0,778
Aargau,0.3483538104291013,permutation,0,779
Aargau,-0.009414791011529866,permutation,0,780
Aargau,0.16233889288721381,permutation,0,781
Aargau,0.17405308124183327,permutation,0,782
Aargau,2.862668114382849e-4,permutation,0,783
Aargau,0.3256714290031626,permutation,0,784
Aargau,0.12642420507800978,permutation,0,785
Aargau,0.25179422364116344,permutation,0,786
Aargau,0.13729319338284895,permutation,0,787
Aargau,0.10158013708524027,permutation,0,788
Aargau,0.12456410147574704,permutation,0,789
Aargau,0.19176767565316855,permutation,0,790
Aargau,0.02445211191345864,permutation,0,791
Aargau,0.436895523220481,permutation,0,792
Aargau,0.08232189253764877,permutation,0,793
Aargau,0.25492180472778747,permutation,0,794
Aargau,0.20041060242249342,permutation,0,795
Aargau,0.09088539627279735,permutation,0,796
Aargau,0.1338987498403461,permutation,0,797
Aargau,0.23392985649105213,permutation,0,798
Aargau,0.309516455155058,permutation,0,799
Aargau,0.01772982359031605,permutation,0,800
Aargau,-0.04932278637752341,permutation,0,801
Aargau,0.382785254496385,permutation,0,802
Aargau,0.247917826558808,permutation,0,803
Aargau,0.08828229553393552,permutation,0,804
Aargau,0.1832205578229642,permutation,0,805
Aargau,0.1149433703981999,permutation,0,806
Aargau,-0.011427498737789255,permutation,0,807
Aargau,0.3223239698468492,permutation,0,808
Aargau,0.20960860736981646,permutation,0,809
Aargau,0.11617717872094668,permutation,0,810
Aargau,0.09740371884869026,permutation,0,811
Aargau,0.20212061284085303,permutation,0,812
Aargau,0.102060702548191,permutation,0,813
Aargau,0.22431008320986234,permutation,0,814
Aargau,-5.057622963491326e-4,permutation,0,815
Aargau,0.35446813508100794,permutation,0,816
Aargau,0.07687126207102635,permutation,0,817
Aargau,0.23820024713900567,permutation,0,818
Aargau,0.023493088976604737,permutation,0,819
Aargau,0.2904763824145886,permutation,0,820
Aargau,0.3294083441185989,permutation,0,821
Aargau,0.010660826544849122,permutation,0,822
Aargau,0.029273786782890943,permutation,0,823
Aargau,0.3470644565191314,permutation,0,824
Aargau,0.11072106780816249,permutation,0,825
Aargau,0.17188936402045174,permutation,0,826
Aargau,0.319602577588626,permutation,0,827
Aargau,0.028794617197278383,permutation,0,828
Aargau,0.2545961851494156,permutation,0,829
Aargau,0.13065958966018343,permutation,0,830
Aargau,0.08462923623042151,permutation,0,831
Aargau,0.23687581893597276,permutation,0,832
Aargau,0.16278472795722876,permutation,0,833
Aargau,0.1305995026563196,permutation,0,834
Aargau,0.3401081801715473,permutation,0,835
Aargau,0.03972497072677217,permutation,0,836
Aargau,0.3252142613396285,permutation,0,837
Aargau,0.02469100149881931,permutation,0,838
Aargau,0.14975496860879667,permutation,0,839
Aargau,0.16793261690037942,permutation,0,840
Aargau,0.08329099037105925,permutation,0,841
Aargau,0.24854635228944866,permutation,0,842
Aargau,0.1444524472528783,permutation,0,843
Aargau,0.22087420634644417,permutation,0,844
Aargau,0.1844771325263006,permutation,0,845
Aargau,0.15254216430966694,permutation,0,846
Aargau,0.11167710756407878,permutation,0,847
Aargau,0.34670111013725036,permutation,0,848
Aargau,0.2156274900018713,permutation,0,849
Aargau,0.1770681740474218,permutation,0,850
Aargau,0.1194076568817084,permutation,0,851
Aargau,0.20209206102165855,permutation,0,852
Aargau,0.1700490020234091,permutation,0,853
Aargau,0.10961251949266759,permutation,0,854
Aargau,0.2631999245499017,permutation,0,855
Aargau,0.06663733790491144,permutation,0,856
Aargau,0.2392616563046448,permutation,0,857
Aargau,0.06080906332020253,permutation,0,858
Aargau,0.2400011932860131,permutation,0,859
Aargau,0.030942328667338037,permutation,0,860
Aargau,0.20168858951637225,permutation,0,861
Aargau,0.10345900543756192,permutation,0,862
Aargau,0.03078351402709023,permutation,0,863
Aargau,0.234631445916049,permutation,0,864
Aargau,0.09050282955815803,permutation,0,865
Aargau,0.30242570783498457,permutation,0,866
Aargau,0.14765062286324127,permutation,0,867
Aargau,0.16815207868938975,permutation,0,868
Aargau,0.02282638203970433,permutation,0,869
Aargau,0.2606551227237397,permutation,0,870
Aargau,-0.04204251102139345,permutation,0,871
Aargau,0.3933340049441265,permutation,0,872
Aargau,0.19729883186385444,permutation,0,873
Aargau,0.08888712740726201,permutation,0,874
Aargau,0.13926893520534223,permutation,0,875
Aargau,0.14155748154530645,permutation,0,876
Aargau,0.06519350145971003,permutation,0,877
Aargau,0.23820123853622754,permutation,0,878
Aargau,0.3092623125822853,permutation,0,879
Aargau,0.08131349965528378,permutation,0,880
Aargau,0.10181440771818218,permutation,0,881
Aargau,0.1441006207493043,permutation,0,882
Aargau,0.12283673853833932,permutation,0,883
Aargau,0.16812137727333343,permutation,0,884
Aargau,0.03153098241242258,permutation,0,885
Aargau,0.3880344660091746,permutation,0,886
Aargau,0.18691132311892655,permutation,0,887
Aargau,0.1947729753279719,permutation,0,888
Aargau,0.08291536568111058,permutation,0,889
Aargau,0.24062637526757413,permutation,0,890
Aargau,0.15323773259551898,permutation,0,891
Aargau,0.18567390441588416,permutation,0,892
Aargau,0.23411337642986463,permutation,0,893
Aargau,0.09995445998168684,permutation,0,894
Aargau,0.2239533472023152,permutation,0,895
Aargau,0.10736898232045933,permutation,0,896
Aargau,0.37302962325785893,permutation,0,897
Aargau,0.08184487915672967,permutation,0,898
Aargau,0.09794989367954576,permutation,0,899
Aargau,0.20643899983974423,permutation,0,900
Aargau,0.1558390481829155,permutation,0,901
Aargau,0.1324014790786976,permutation,0,902
Aargau,0.17149681743686673,permutation,0,903
Aargau,0.13811533552201927,permutation,0,904
Aargau,0.35980472792496965,permutation,0,905
Aargau,0.029252097684834943,permutation,0,906
Aargau,0.16626833917838812,permutation,0,907
Aargau,0.20339290415170663,permutation,0,908
Aargau,0.3181409485177258,permutation,0,909
Aargau,0.11526811745317045,permutation,0,910
Aargau,0.24408088493539037,permutation,0,911
Aargau,0.1106630118775409,permutation,0,912
Aargau,0.13602667505050126,permutation,0,913
Aargau,0.12071224533320124,permutation,0,914
Aargau,0.09984796728935019,permutation,0,915
Aargau,0.30459719807463737,permutation,0,916
Aargau,0.2345185389804132,permutation,0,917
Aargau,0.07780315494583512,permutation,0,918
Aargau,0.12510400394622967,permutation,0,919
Aargau,0.22417121321359224,permutation,0,920
Aargau,0.2145177046823845,permutation,0,921
Aargau,0.1064637681396392,permutation,0,922
Aargau,0.07860402995965665,permutation,0,923
Aargau,0.30932520758160686,permutation,0,924
Aargau,0.009459833808880935,permutation,0,925
Aargau,0.254505013724728,permutation,0,926
Aargau,0.07427757300979931,permutation,0,927
Aargau,0.22028746451760672,permutation,0,928
Aargau,0.2171058766153553,permutation,0,929
Aargau,0.09822191247317624,permutation,0,930
Aargau,0.15179221863679904,permutation,0,931
Aargau,0.18651762223413026,permutation,0,932
Aargau,0.2595555103527898,permutation,0,933
Aargau,0.1268434604567561,permutation,0,934
Aargau,0.169619488972232,permutation,0,935
Aargau,0.18573900480726957,permutation,0,936
Aargau,0.11723412468320671,permutation,0,937
Aargau,0.1812527868199536,permutation,0,938
Aargau,0.17415883954479483,permutation,0,939
Aargau,0.09993421774799915,permutation,0,940
Aargau,0.06038784313632184,permutation,0,941
Aargau,0.2581177736653797,permutation,0,942
Aargau,0.35310630691498157,permutation,0,943
Aargau,0.02982148064555501,permutation,0,944
Aargau,0.2669131632364219,permutation,0,945
Aargau,0.1290329262454768,permutation,0,946
Aargau,0.13900578386385543,permutation,0,947
Aargau,0.1783058931874617,permutation,0,948
Aargau,0.09349628352375872,permutation,0,949
Aargau,0.20767651567123546,permutation,0,950
Aargau,0.054400027798380046,permutation,0,951
Aargau,0.32214920961476157,permutation,0,952
Aargau,0.14635427163384263,permutation,0,953
Aargau,0.18620393903996946,permutation,0,954
Aargau,0.26859644221006373,permutation,0,955
Aargau,0.1666512682922925,permutation,0,956
Aargau,0.17478388221038066,permutation,0,957
Aargau,0.19311844218067198,permutation,0,958
Aargau,-0.03715755558374911,permutation,0,959
Aargau,0.3079775229157813,permutation,0,960
Aargau,0.15917679954448016,permutation,0,961
Aargau,0.11789470606252994,permutation,0,962
Aargau,0.2531863251698556,permutation,0,963
Aargau,0.058590695311639074,permutation,0,964
Aargau,0.07208112794949106,permutation,0,965
Aargau,0.16209867279728885,permutation,0,966
Aargau,0.24634666766696833,permutation,0,967
Aargau,0.06845758727923745,permutation,0,968
Aargau,0.119126463731553,permutation,0,969
Aargau,0.1989156561081351,permutation,0,970
Aargau,0.12595661073531583,permutation,0,971
Aargau,0.1449673346713951,permutation,0,972
Aargau,0.06635716127373725,permutation,0,973
Aargau,0.15925673300012444,permutation,0,974
Aargau,-7.824680108202697e-4,permutation,0,975
Aargau,0.47277628623999357,permutation,0,976
Aargau,0.1208961503655468,permutation,0,977
Aargau,0.1395113701607642,permutation,0,978
Aargau,0.17693591393573738,permutation,0,979
Aargau,0.09510487696299363,permutation,0,980
Aargau,0.2995108533894184,permutation,0,981
Aargau,0.21478308463835583,permutation,0,982
Aargau,0.15655261119385022,permutation,0,983
Aargau,0.14579918358796906,permutation,0,984
Aargau,0.39511894685701265,permutation,0,985
Aargau,-0.019402275851173822,permutation,0,986
Aargau,0.1534709549238158,permutation,0,987
Aargau,0.12392623360728727,permutation,0,988
Aargau,0.28390591807056365,permutation,0,989
Aargau,-0.0069234653300260796,permutation,0,990
Aargau,0.2415397417398002,permutation,0,991
Aargau,0.11759613070401986,permutation,0,992
Aargau,0.31035395544179933,permutation,0,993
Aargau,0.019974525891411465,permutation,0,994
Aargau,0.2552148223845643,permutation,0,995
Aargau,0.0891457287246642,permutation,0,996
Aargau,-0.027782679736073845,permutation,0,997
Aargau,0.3604630553090258,permutation,0,998
Aargau,0.1425233264176884,permutation,0,999
Aargau,0.12526286695019562,permutation,0,1000
Aargau,0.2796895105921622,permutation,0,1001
Aargau,0.017304680944955297,permutation,0,1002
Aargau,0.05115972600969232,permutation,0,1003
Aargau,0.3318141190821775,permutation,0,1004
